Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,target
Male,20.0,1.76,126.4,yes,no,2.3,1.9,Sometimes,no,2.8,no,1.9,0.4,no,Automobile,0
Female,21.0,1.66,45.9,yes,yes,1.7,2.4,Sometimes,no,1.1,no,0.3,0.1,no,Public_Transportation,0
Male,16.0,1.74,125.5,yes,no,2.8,3.6,Sometimes,no,1.9,no,2.8,1.8,Sometimes,Public_Transportation,0
Male,20.0,1.74,77.6,yes,no,2.8,2.3,Sometimes,no,1.3,no,0.5,0.9,no,Public_Transportation,0
Female,16.0,1.65,86.1,no,yes,2.0,1.5,Sometimes,no,2.0,no,2.4,0.4,Frequently,Public_Transportation,0
Male,17.0,1.75,89.4,no,yes,1.7,3.9,Sometimes,no,2.9,no,1.6,1.9,Sometimes,Automobile,0
Male,15.0,1.82,109.2,yes,yes,1.2,1.2,Sometimes,no,2.2,no,2.7,1.2,Sometimes,Public_Transportation,0
Female,25.0,1.62,127.0,yes,yes,2.5,2.4,Frequently,no,2.7,no,1.9,1.6,no,Automobile,0
Female,21.0,1.5,46.4,no,yes,1.6,3.4,Sometimes,no,2.8,no,1.9,0.9,Sometimes,Public_Transportation,0
Female,19.0,1.62,78.3,yes,yes,2.2,1.6,Sometimes,no,2.6,no,0.0,1.3,Sometimes,Public_Transportation,0
Male,23.0,1.77,82.9,yes,yes,1.9,3.7,Sometimes,no,1.9,no,0.8,1.0,Sometimes,Public_Transportation,0
Male,22.0,1.63,82.4,yes,yes,2.3,3.9,Sometimes,no,1.3,no,1.7,0.8,no,Public_Transportation,0
Female,20.0,1.62,76.7,yes,yes,1.1,2.4,Sometimes,no,1.6,no,0.8,0.7,Frequently,Public_Transportation,0
Female,20.0,1.64,72.5,yes,yes,2.2,2.9,Sometimes,no,2.6,no,1.3,0.6,Sometimes,Public_Transportation,0
Male,18.0,1.85,163.6,yes,yes,1.3,1.9,Frequently,yes,2.8,no,1.0,0.5,Sometimes,Public_Transportation,0
Female,17.0,1.64,43.1,yes,yes,1.2,3.8,Sometimes,no,1.5,no,2.6,1.6,Sometimes,Public_Transportation,0
Female,17.0,1.64,50.2,yes,yes,2.7,3.0,Sometimes,no,2.9,no,1.9,1.5,Sometimes,Public_Transportation,0
Female,16.0,1.71,77.8,yes,yes,1.9,1.5,Frequently,no,1.6,no,0.2,0.2,Sometimes,Automobile,0
Female,15.0,1.59,47.4,yes,yes,2.3,1.3,Sometimes,no,1.9,no,1.2,1.0,Sometimes,Public_Transportation,0
Female,15.0,1.55,70.1,yes,yes,2.1,1.7,Sometimes,no,2.0,no,1.2,1.1,Sometimes,Automobile,0
Female,17.0,1.69,47.9,no,yes,2.8,1.0,Sometimes,no,1.2,yes,1.6,0.2,no,Public_Transportation,0
Male,16.0,1.65,71.2,yes,yes,1.3,2.0,Sometimes,no,2.9,no,0.7,0.4,Sometimes,Public_Transportation,0
Male,16.0,1.87,93.9,no,yes,1.9,3.1,no,no,2.7,no,1.8,1.3,Sometimes,Public_Transportation,0
Female,23.0,1.64,75.9,no,no,1.0,2.4,Sometimes,no,2.0,no,0.1,0.7,Frequently,Public_Transportation,0
Female,29.0,1.55,42.0,yes,yes,1.9,3.1,Sometimes,no,1.0,no,2.5,0.5,Sometimes,Public_Transportation,0
Female,22.0,1.65,76.2,yes,yes,1.5,3.8,Sometimes,no,1.8,no,2.6,0.6,Sometimes,Automobile,0
Female,27.0,1.67,63.2,yes,yes,2.2,3.3,Sometimes,no,1.3,no,2.8,1.3,Sometimes,Public_Transportation,0
Male,22.0,1.79,63.4,no,yes,2.0,2.3,Sometimes,no,1.9,no,1.5,1.6,no,Public_Transportation,0
Male,24.0,1.86,105.1,yes,yes,2.5,2.3,Sometimes,no,2.0,no,2.6,1.1,Sometimes,Public_Transportation,0
Male,22.0,1.78,67.3,yes,no,1.1,2.1,Frequently,no,1.2,no,1.4,1.2,no,Automobile,0
Female,19.0,1.57,63.0,yes,yes,2.3,1.6,Sometimes,no,2.8,no,0.5,2.0,no,Public_Transportation,0
Male,20.0,1.93,70.3,yes,yes,2.1,3.5,Sometimes,no,2.0,no,0.0,0.3,no,Public_Transportation,0
Male,23.0,1.79,107.6,yes,yes,1.7,1.1,Sometimes,no,2.3,no,2.5,1.7,Sometimes,Automobile,0
Female,27.0,1.56,58.9,yes,yes,2.9,3.8,Sometimes,no,2.8,no,0.9,1.5,Sometimes,Public_Transportation,0
Male,18.0,1.73,56.8,yes,no,1.7,1.8,Sometimes,no,3.0,no,0.1,1.1,Sometimes,Automobile,0
Female,17.0,1.56,43.9,yes,yes,2.3,3.5,Sometimes,no,2.7,no,0.7,1.4,no,Public_Transportation,0
Male,16.0,1.71,64.2,yes,yes,2.8,3.8,Sometimes,no,2.5,no,1.1,1.6,no,Public_Transportation,0
Female,21.0,1.77,99.7,yes,yes,1.4,3.3,Sometimes,no,1.9,no,2.7,0.2,Sometimes,Public_Transportation,0
Male,17.0,1.83,60.9,yes,yes,1.1,2.6,Frequently,no,1.5,no,2.8,0.3,no,Public_Transportation,0
Male,31.0,1.71,104.8,yes,yes,2.9,1.4,Sometimes,no,2.2,no,0.7,0.3,Sometimes,Public_Transportation,1
Female,24.0,1.7,69.0,yes,yes,1.9,3.7,Frequently,no,2.9,no,2.1,1.5,no,Public_Transportation,0
Male,23.0,1.82,164.8,yes,yes,1.8,3.7,Frequently,no,2.4,no,2.2,1.6,Sometimes,Public_Transportation,0
Female,22.0,1.74,109.1,yes,yes,1.1,2.3,Sometimes,no,1.3,no,2.3,1.3,Sometimes,Public_Transportation,0
Female,16.0,1.72,50.9,yes,yes,1.5,3.7,Frequently,no,1.2,no,0.1,0.8,Frequently,Public_Transportation,0
Male,33.0,1.78,115.6,yes,yes,1.7,2.4,Sometimes,no,2.1,no,0.3,1.0,Sometimes,Public_Transportation,1
Female,31.0,1.62,53.1,yes,yes,1.2,1.3,Sometimes,no,2.0,no,1.0,1.8,no,Public_Transportation,0
Male,24.0,1.82,128.6,yes,yes,2.2,2.5,Sometimes,no,2.0,no,1.7,0.7,no,Automobile,0
Male,16.0,1.76,130.8,yes,yes,2.6,3.4,Sometimes,no,1.7,no,0.5,1.1,Sometimes,Public_Transportation,0
Male,23.0,1.65,46.0,no,yes,1.9,1.5,Sometimes,no,1.9,no,1.2,0.1,Sometimes,Public_Transportation,0
Male,21.0,1.73,48.9,yes,no,1.7,1.7,Sometimes,no,3.0,no,2.0,0.6,Sometimes,Public_Transportation,0
Male,23.0,1.7,139.9,yes,yes,2.7,2.1,Frequently,no,2.8,no,2.9,1.8,Sometimes,Walking,0
Male,18.0,1.78,64.1,no,no,1.4,4.0,Sometimes,no,2.3,no,0.8,1.7,Sometimes,Public_Transportation,0
Male,25.0,1.81,71.9,no,yes,1.8,1.8,Sometimes,no,1.3,no,0.1,0.5,Sometimes,Public_Transportation,0
Male,30.0,1.84,130.8,yes,yes,2.2,2.5,Sometimes,no,1.5,no,1.4,0.2,Sometimes,Automobile,1
Female,24.0,1.68,55.4,no,yes,2.0,2.9,Sometimes,no,2.9,no,0.4,1.6,no,Public_Transportation,0
Female,25.0,1.7,48.6,yes,yes,2.4,3.2,Sometimes,no,2.8,no,0.6,0.0,Sometimes,Public_Transportation,0
Male,15.0,1.65,72.5,yes,yes,2.7,3.2,Frequently,no,2.9,no,0.3,1.6,no,Public_Transportation,0
Female,21.0,1.67,83.3,yes,yes,1.6,3.1,Sometimes,yes,1.7,no,2.4,0.3,Sometimes,Automobile,0
Male,21.0,1.76,79.7,yes,yes,1.4,4.0,Sometimes,no,2.2,no,2.2,1.3,Sometimes,Automobile,0
Female,15.0,1.6,80.4,yes,yes,2.1,3.3,Sometimes,no,1.3,no,1.8,2.0,Sometimes,Automobile,0
Female,27.0,1.67,64.2,yes,yes,1.8,1.9,Sometimes,no,2.8,no,2.8,0.1,Sometimes,Public_Transportation,0
Male,20.0,1.73,98.2,no,yes,2.2,1.3,Sometimes,no,2.9,no,1.0,1.2,Sometimes,Automobile,0
Female,16.0,1.65,75.4,yes,yes,2.0,1.8,Sometimes,no,2.7,no,0.4,1.6,no,Public_Transportation,0
Female,23.0,1.63,42.5,yes,no,1.9,3.4,Sometimes,no,1.5,no,1.7,0.1,Sometimes,Public_Transportation,0
Male,19.0,1.61,63.2,no,no,2.5,3.8,Frequently,no,1.6,no,0.7,1.1,Sometimes,Public_Transportation,0
Female,25.0,1.59,70.5,yes,yes,1.6,2.0,Sometimes,no,2.3,no,1.7,0.4,no,Public_Transportation,0
Male,31.0,1.81,60.2,yes,yes,1.8,3.9,no,no,2.9,no,0.8,1.7,no,Public_Transportation,0
Male,17.0,1.76,73.2,yes,no,2.9,2.3,Sometimes,no,1.6,no,0.3,1.6,Sometimes,Public_Transportation,0
Female,17.0,1.55,119.3,yes,yes,1.1,3.5,Sometimes,no,1.8,no,0.5,0.3,Sometimes,Automobile,0
Male,25.0,1.77,118.0,yes,yes,2.6,3.3,Sometimes,no,2.7,no,2.1,1.1,Sometimes,Automobile,1
Male,20.0,1.76,95.1,yes,yes,1.4,3.0,Sometimes,no,2.3,no,1.1,1.7,Sometimes,Public_Transportation,0
Female,18.0,1.61,64.6,yes,yes,2.8,1.7,Sometimes,no,1.1,no,2.6,1.0,Sometimes,Public_Transportation,0
Male,18.0,1.72,74.7,yes,yes,2.0,4.0,Sometimes,no,2.9,no,2.3,1.9,Sometimes,Public_Transportation,0
Female,16.0,1.65,56.7,yes,yes,2.4,2.2,Sometimes,no,2.6,no,1.8,1.9,no,Public_Transportation,0
Male,25.0,1.71,137.8,yes,yes,2.2,3.1,Sometimes,no,2.9,no,0.7,0.8,no,Automobile,0
Female,19.0,1.65,76.2,yes,yes,2.2,3.8,Sometimes,no,2.6,no,2.0,1.3,Sometimes,Public_Transportation,0
Male,19.0,1.75,70.4,yes,yes,3.0,1.1,Frequently,no,1.2,no,2.8,0.2,Sometimes,Public_Transportation,0
Male,21.0,1.7,52.6,yes,yes,1.2,1.2,Sometimes,no,2.1,no,0.3,1.8,Sometimes,Public_Transportation,0
Male,29.0,1.74,114.9,yes,yes,1.6,3.4,Sometimes,no,2.2,no,1.6,1.5,Sometimes,Automobile,1
Male,22.0,1.71,95.5,no,yes,2.8,2.5,Sometimes,no,1.4,no,2.9,0.5,no,Automobile,0
Male,21.0,1.77,74.7,yes,yes,1.1,1.1,Sometimes,no,1.5,no,0.2,1.3,no,Public_Transportation,0
Female,23.0,1.72,51.8,no,yes,1.2,2.0,Frequently,no,2.7,no,0.8,0.5,Sometimes,Walking,0
Female,21.0,1.63,44.6,yes,yes,1.6,3.8,Frequently,no,2.3,no,1.6,1.2,no,Public_Transportation,0
Female,20.0,1.67,63.9,no,yes,2.3,3.1,Sometimes,no,1.1,no,2.3,1.7,Sometimes,Public_Transportation,0
Male,24.0,1.74,104.1,yes,yes,2.3,1.9,Sometimes,no,2.0,no,0.7,0.7,Sometimes,Public_Transportation,1
Male,33.0,1.71,105.7,yes,yes,2.3,1.6,Sometimes,yes,1.9,no,0.2,1.5,no,Automobile,1
Male,16.0,1.74,78.0,yes,yes,1.7,1.0,Sometimes,no,2.6,no,0.1,1.4,Sometimes,Public_Transportation,0
Male,15.0,1.74,82.2,yes,no,2.8,2.0,Sometimes,no,2.5,no,2.4,1.0,Sometimes,Public_Transportation,0
Female,21.0,1.63,52.0,yes,yes,2.6,3.4,Frequently,no,1.4,no,1.0,0.2,Sometimes,Public_Transportation,0
Male,29.0,1.78,125.7,yes,yes,2.7,2.2,Frequently,yes,1.2,no,0.9,0.8,Sometimes,Public_Transportation,1
Male,30.0,1.72,106.5,yes,yes,1.6,3.1,Always,no,2.4,no,0.4,1.2,Sometimes,Automobile,1
Male,20.0,1.83,110.5,yes,yes,1.9,3.1,Sometimes,no,2.8,no,3.0,1.1,no,Public_Transportation,0
Female,19.0,1.63,78.3,yes,yes,2.5,2.7,Sometimes,no,3.0,no,1.6,1.9,Sometimes,Public_Transportation,0
Female,20.0,1.64,79.3,no,yes,2.6,1.5,Sometimes,no,1.2,no,2.5,0.8,Sometimes,Public_Transportation,0
Male,19.0,1.73,49.8,yes,yes,2.2,3.0,Sometimes,no,1.1,no,2.4,0.7,Sometimes,Public_Transportation,0
Female,15.0,1.64,57.3,yes,yes,1.7,3.5,Sometimes,no,1.4,no,0.1,1.9,Sometimes,Automobile,0
Female,15.0,1.61,85.6,yes,no,2.3,1.3,Sometimes,no,2.2,no,1.2,1.6,Sometimes,Public_Transportation,0
Female,23.0,1.64,69.9,yes,yes,2.6,2.7,no,no,1.6,no,0.9,1.8,Sometimes,Public_Transportation,0
Male,20.0,1.82,65.1,yes,no,1.3,3.8,Sometimes,no,3.0,no,1.1,0.8,Sometimes,Public_Transportation,0
Female,18.0,1.62,46.9,yes,yes,2.2,1.2,Sometimes,no,2.9,no,0.6,1.9,Sometimes,Public_Transportation,0
Female,24.0,1.61,51.2,yes,yes,2.3,2.6,no,no,2.0,no,0.8,1.1,Sometimes,Public_Transportation,0
Female,31.0,1.64,61.0,yes,yes,2.6,1.0,Sometimes,no,1.3,no,1.7,1.5,Sometimes,Public_Transportation,0
Male,30.0,1.77,122.0,yes,yes,2.2,2.9,Sometimes,no,1.0,no,0.9,0.0,no,Walking,1
Male,31.0,1.76,115.4,yes,yes,2.8,3.6,Sometimes,no,2.7,no,1.8,0.6,Sometimes,Public_Transportation,1
Female,26.0,1.59,72.7,yes,yes,1.0,3.0,Sometimes,no,2.3,no,2.2,1.9,no,Public_Transportation,0
Female,19.0,1.7,69.8,yes,yes,2.3,3.2,Sometimes,no,2.7,no,2.8,1.1,Sometimes,Public_Transportation,0
Male,28.0,1.72,101.4,yes,yes,2.7,3.1,Sometimes,no,1.9,no,2.3,0.2,no,Public_Transportation,1
Male,26.0,1.67,78.9,yes,yes,1.4,1.7,Sometimes,no,2.9,no,1.3,0.3,Sometimes,Public_Transportation,0
Female,16.0,1.7,82.4,no,yes,1.8,1.6,Sometimes,no,2.7,no,1.9,0.8,Sometimes,Public_Transportation,0
Male,18.0,1.76,99.3,no,yes,1.0,3.6,Sometimes,no,2.3,no,1.2,1.2,Sometimes,Public_Transportation,0
Male,17.0,1.86,54.1,yes,yes,1.8,2.9,Sometimes,no,2.5,no,0.4,0.2,Sometimes,Public_Transportation,0
Male,26.0,1.77,117.0,yes,yes,1.9,3.9,Sometimes,no,2.8,no,0.5,0.4,Sometimes,Public_Transportation,1
Male,25.0,1.8,89.3,yes,no,2.4,2.4,Sometimes,no,2.6,no,1.9,1.2,no,Walking,0
Male,24.0,1.82,117.0,yes,yes,2.6,3.4,Sometimes,no,2.7,no,2.5,0.4,no,Automobile,1
Female,31.0,1.62,92.1,yes,yes,2.3,1.8,Sometimes,no,2.3,no,1.7,0.1,Sometimes,Public_Transportation,0
Male,35.0,1.7,100.4,yes,yes,2.2,3.5,Sometimes,no,1.5,no,1.9,1.2,no,Public_Transportation,1
Female,18.0,1.66,57.3,no,yes,2.6,2.7,Sometimes,no,2.1,no,2.9,1.4,Sometimes,Public_Transportation,0
Female,21.0,1.55,57.4,yes,yes,2.7,3.9,Sometimes,no,1.2,no,2.2,0.7,Sometimes,Public_Transportation,0
Female,21.0,1.61,70.8,no,yes,1.6,3.5,Sometimes,no,1.5,no,2.2,1.7,Sometimes,Public_Transportation,0
Male,23.0,1.59,109.7,yes,yes,2.9,3.1,Sometimes,no,1.7,no,1.8,1.8,Sometimes,Automobile,0
Female,15.0,1.61,110.8,yes,yes,2.3,3.5,Sometimes,no,1.5,no,2.2,0.7,no,Public_Transportation,0
Male,21.0,1.75,65.1,yes,yes,2.6,1.0,Sometimes,no,2.0,no,2.5,1.9,Sometimes,Public_Transportation,0
Male,26.0,1.74,116.1,yes,yes,2.1,1.0,Sometimes,no,1.3,no,2.4,0.4,Sometimes,Automobile,1
Male,18.0,1.71,74.6,yes,yes,2.6,1.8,Sometimes,no,2.1,no,1.0,0.5,Sometimes,Public_Transportation,0
Female,18.0,1.68,60.8,yes,yes,1.4,1.4,Sometimes,no,2.8,no,0.3,0.5,Sometimes,Automobile,0
Male,23.0,1.79,49.0,no,yes,1.2,3.0,Sometimes,no,2.8,no,1.4,1.0,Sometimes,Automobile,0
Male,20.0,1.76,76.2,no,yes,3.0,2.9,Frequently,no,3.0,yes,1.9,0.9,Sometimes,Automobile,0
Male,20.0,1.91,107.0,yes,yes,1.1,1.2,Sometimes,no,2.9,no,2.1,1.5,Sometimes,Automobile,0
Female,21.0,1.64,70.2,yes,yes,1.9,2.2,Sometimes,no,2.2,no,2.1,0.1,Sometimes,Automobile,0
Male,22.0,1.67,73.3,yes,yes,1.4,2.0,Sometimes,no,2.1,no,2.9,1.5,Sometimes,Public_Transportation,0
Female,21.0,1.67,52.2,yes,yes,1.9,3.3,Sometimes,no,2.0,no,0.3,0.3,Sometimes,Automobile,0
Male,21.0,1.73,99.4,yes,yes,2.8,1.4,Sometimes,no,2.4,no,1.2,0.4,no,Public_Transportation,0
Female,21.0,1.67,51.9,no,yes,2.5,3.1,Sometimes,no,2.3,no,2.2,0.8,no,Public_Transportation,0
Female,21.0,1.67,128.1,no,no,1.1,1.6,Sometimes,no,2.1,no,1.3,1.4,no,Automobile,0
Male,16.0,1.72,83.9,no,yes,1.2,2.3,Sometimes,no,2.2,no,1.3,1.3,no,Public_Transportation,0
Male,27.0,1.64,88.0,yes,yes,1.7,1.6,Sometimes,no,2.7,no,2.0,0.5,no,Public_Transportation,0
Male,22.0,1.8,102.9,yes,no,2.2,3.5,Sometimes,no,1.8,no,2.7,1.1,Sometimes,Public_Transportation,0
Female,21.0,1.58,122.8,yes,yes,2.1,1.6,Sometimes,no,2.8,no,0.2,1.6,Sometimes,Public_Transportation,0
Female,21.0,1.7,81.6,yes,no,2.9,1.5,Sometimes,no,1.9,yes,1.8,0.4,Sometimes,Public_Transportation,0
Male,24.0,1.72,107.8,yes,yes,1.6,1.7,Sometimes,no,1.3,no,1.0,0.8,Sometimes,Public_Transportation,0
Female,26.0,1.63,49.5,yes,no,2.6,2.7,Frequently,no,1.4,no,1.9,1.4,Sometimes,Public_Transportation,0
Male,20.0,1.77,56.6,no,yes,1.9,3.5,Sometimes,no,2.0,yes,0.7,0.8,Sometimes,Public_Transportation,0
Female,20.0,1.63,70.7,yes,yes,1.0,2.5,Sometimes,no,2.8,no,1.5,1.9,Sometimes,Public_Transportation,0
Male,22.0,1.83,103.8,yes,yes,2.7,2.6,Sometimes,no,2.3,no,1.4,0.5,no,Public_Transportation,0
Female,15.0,1.64,63.4,yes,yes,1.4,2.0,Sometimes,no,1.2,no,0.4,1.9,Sometimes,Public_Transportation,0
Male,17.0,1.82,110.2,yes,yes,1.3,3.4,Sometimes,no,1.2,no,0.4,0.5,Sometimes,Public_Transportation,0
Male,21.0,1.82,67.3,yes,yes,2.6,2.3,Frequently,no,2.8,no,0.5,0.4,Sometimes,Public_Transportation,0
Male,29.0,1.73,109.0,yes,yes,2.1,3.4,Sometimes,no,2.7,no,0.7,0.2,Sometimes,Public_Transportation,1
Female,19.0,1.67,81.5,yes,yes,2.9,1.6,Sometimes,no,2.1,no,1.9,1.1,Sometimes,Public_Transportation,0
Female,20.0,1.68,92.1,yes,yes,3.0,3.0,Sometimes,no,1.3,no,2.7,0.9,Sometimes,Public_Transportation,0
Female,24.0,1.6,100.5,yes,yes,3.0,1.0,Sometimes,no,1.0,no,0.0,2.0,Sometimes,Public_Transportation,1
Male,19.0,1.71,49.1,yes,yes,2.5,3.3,no,no,2.4,no,0.4,1.2,Sometimes,Public_Transportation,0
Male,20.0,1.78,60.3,yes,yes,1.8,1.1,Frequently,no,1.2,no,2.2,1.4,Sometimes,Public_Transportation,0
Female,17.0,1.62,67.2,yes,yes,2.3,3.3,Sometimes,no,1.3,no,2.1,0.1,Sometimes,Public_Transportation,0
Male,38.0,1.77,107.2,yes,yes,2.1,3.8,Sometimes,no,2.6,no,1.1,0.6,Sometimes,Public_Transportation,1
Female,34.0,1.63,74.0,yes,yes,2.7,2.4,Sometimes,no,1.9,no,0.2,0.6,no,Public_Transportation,0
Male,25.0,1.72,111.0,yes,yes,2.4,1.4,Always,no,2.7,no,1.7,1.4,no,Public_Transportation,1
Male,18.0,1.75,91.7,yes,no,2.9,1.4,Sometimes,no,1.4,no,1.6,1.4,no,Automobile,0
Female,23.0,1.58,53.8,yes,no,1.2,1.3,Sometimes,no,1.5,no,2.9,1.3,no,Public_Transportation,0
Female,16.0,1.66,64.3,yes,yes,2.4,3.7,Sometimes,no,2.9,no,0.2,1.2,Sometimes,Public_Transportation,0
Female,20.0,1.69,61.5,yes,yes,2.9,3.8,Sometimes,no,2.6,no,2.6,0.3,no,Automobile,0
Female,29.0,1.68,86.2,yes,no,1.2,2.1,Sometimes,no,2.2,no,2.7,1.5,no,Public_Transportation,0
Male,28.0,1.78,122.7,yes,yes,1.9,3.6,Sometimes,no,1.1,no,2.4,0.2,Sometimes,Automobile,1
Female,18.0,1.62,58.8,no,yes,1.5,1.1,Frequently,no,3.0,no,2.0,0.2,Sometimes,Public_Transportation,0
Male,18.0,1.67,133.8,yes,yes,2.4,2.4,Sometimes,no,1.2,no,2.6,0.0,Sometimes,Public_Transportation,0
Female,18.0,1.64,81.2,no,yes,1.2,1.5,Sometimes,no,1.6,yes,1.7,1.8,Sometimes,Public_Transportation,0
Female,16.0,1.68,45.7,yes,yes,1.5,1.5,Sometimes,no,1.7,no,1.5,1.8,Sometimes,Public_Transportation,0
Male,17.0,1.69,71.1,yes,yes,2.7,1.9,Sometimes,no,2.0,no,2.2,0.4,Frequently,Public_Transportation,0
Female,28.0,1.68,54.4,yes,yes,2.7,2.3,Sometimes,no,1.2,no,2.6,0.8,Sometimes,Public_Transportation,0
Male,30.0,1.78,121.7,yes,yes,2.6,2.6,Sometimes,no,1.0,no,1.9,1.5,Sometimes,Automobile,1
Female,20.0,1.58,52.3,yes,yes,2.2,1.4,Sometimes,no,1.6,no,2.4,0.9,Sometimes,Public_Transportation,0
Female,17.0,1.67,79.6,yes,yes,3.0,2.8,Sometimes,no,3.0,no,0.9,0.4,Sometimes,Public_Transportation,0
Female,22.0,1.63,51.5,yes,yes,2.8,3.9,Sometimes,no,2.6,no,0.4,1.6,Sometimes,Walking,0
Female,17.0,1.73,71.2,yes,yes,1.7,2.3,Sometimes,no,2.8,no,0.9,0.5,Sometimes,Automobile,0
Male,19.0,1.59,93.7,yes,yes,1.9,3.2,Sometimes,no,2.3,no,2.0,1.2,no,Automobile,0
Male,21.0,1.76,103.3,yes,yes,2.9,3.4,Sometimes,no,1.3,no,1.9,0.7,Sometimes,Automobile,0
Male,20.0,1.78,93.4,yes,yes,1.2,2.6,Frequently,no,2.2,no,2.8,0.1,no,Automobile,0
Female,17.0,1.54,40.1,yes,yes,2.8,2.3,Frequently,no,2.8,yes,1.8,1.4,Sometimes,Public_Transportation,0
Male,23.0,1.81,96.1,no,yes,2.4,3.9,Sometimes,no,2.1,no,0.1,1.3,Sometimes,Automobile,0
Female,22.0,1.62,85.0,yes,yes,2.5,1.5,Sometimes,no,2.0,no,1.7,1.2,no,Public_Transportation,0
Male,19.0,1.83,76.4,yes,yes,2.1,3.3,Sometimes,no,1.7,no,2.3,1.2,no,Automobile,0
Female,17.0,1.71,44.6,yes,yes,2.5,2.5,Sometimes,no,1.8,no,2.0,0.8,no,Automobile,0
Male,21.0,1.76,60.9,no,yes,2.8,3.7,Sometimes,no,1.2,yes,0.0,0.3,no,Public_Transportation,0
Female,19.0,1.66,83.9,yes,yes,1.4,1.2,Sometimes,no,2.0,no,0.1,0.0,no,Automobile,0
Female,19.0,1.65,89.6,no,yes,1.7,2.2,Sometimes,no,1.7,no,2.1,0.4,no,Public_Transportation,0
Male,16.0,1.83,51.3,yes,yes,2.2,3.7,Sometimes,no,1.3,no,0.1,1.5,Sometimes,Public_Transportation,0
Female,16.0,1.61,40.1,yes,no,2.0,3.0,Sometimes,no,1.2,no,0.5,1.0,Sometimes,Automobile,0
Male,18.0,1.79,68.4,yes,yes,2.6,1.6,Sometimes,no,1.4,no,1.4,1.2,no,Public_Transportation,0
Female,18.0,1.63,107.5,yes,yes,1.5,2.6,Sometimes,no,2.3,no,0.2,0.3,Sometimes,Automobile,0
Male,16.0,1.75,67.1,no,yes,1.2,4.0,Sometimes,no,1.6,yes,2.9,0.2,Sometimes,Public_Transportation,0
Male,16.0,1.75,96.9,yes,yes,1.3,3.8,Sometimes,no,1.4,no,0.7,0.2,Sometimes,Walking,0
Female,18.0,1.61,84.1,yes,no,2.9,1.5,Sometimes,no,2.9,yes,0.6,0.5,Sometimes,Automobile,0
Male,17.0,1.85,88.3,yes,yes,2.5,3.7,Frequently,no,2.7,yes,0.8,0.3,Sometimes,Public_Transportation,0
Female,19.0,1.6,56.6,yes,yes,1.7,2.0,Sometimes,no,1.5,no,2.8,0.5,Sometimes,Automobile,0
Male,28.0,1.73,108.3,yes,yes,1.8,1.4,Sometimes,no,2.9,no,0.9,0.7,no,Public_Transportation,1
Female,15.0,1.69,80.4,yes,yes,2.1,3.3,Sometimes,no,2.4,no,1.9,1.3,Sometimes,Public_Transportation,0
Female,26.0,1.66,84.8,yes,yes,2.1,2.2,Sometimes,no,1.3,no,1.5,1.7,Sometimes,Public_Transportation,0
Male,24.0,1.75,87.2,yes,yes,2.0,1.1,Sometimes,no,1.1,no,2.6,1.9,Sometimes,Public_Transportation,0
Male,18.0,1.68,91.5,yes,yes,1.8,3.9,Sometimes,no,1.9,no,0.8,0.6,no,Public_Transportation,0
Female,22.0,1.69,47.9,yes,yes,2.9,2.2,Sometimes,no,1.8,no,1.5,1.4,no,Public_Transportation,0
Male,27.0,1.75,109.1,yes,yes,2.2,1.8,Sometimes,no,1.7,no,2.0,1.2,no,Automobile,1
Female,22.0,1.76,60.8,yes,yes,1.1,2.1,Sometimes,no,2.4,no,0.0,0.4,no,Automobile,0
Female,33.0,1.67,72.0,yes,yes,1.1,3.6,Sometimes,no,1.5,no,0.8,1.7,no,Public_Transportation,0
Female,30.0,1.73,107.6,yes,yes,2.3,3.6,Sometimes,no,2.3,no,0.0,0.8,Sometimes,Public_Transportation,0
Female,16.0,1.71,72.6,yes,yes,1.8,3.4,Sometimes,no,1.1,no,0.1,0.4,Sometimes,Public_Transportation,0
Male,23.0,1.74,82.2,yes,yes,2.4,3.6,Sometimes,no,2.4,no,1.8,0.5,Sometimes,Public_Transportation,0
Female,19.0,1.64,54.1,yes,no,1.9,1.9,Sometimes,no,1.0,no,2.1,0.2,Sometimes,Public_Transportation,0
Female,16.0,1.71,54.6,yes,yes,1.1,2.0,Sometimes,no,2.8,no,2.6,1.4,no,Public_Transportation,0
Male,21.0,1.79,106.9,yes,no,2.1,3.1,Frequently,no,1.0,no,0.4,1.7,Sometimes,Public_Transportation,0
Female,19.0,1.77,47.7,yes,yes,2.7,3.6,Sometimes,no,1.4,no,1.9,0.5,Sometimes,Walking,0
Female,16.0,1.55,103.9,yes,yes,1.1,2.5,Sometimes,no,3.0,no,0.7,0.4,Sometimes,Public_Transportation,0
Female,18.0,1.7,58.3,no,yes,1.2,3.2,Sometimes,no,1.6,no,2.4,1.1,Sometimes,Public_Transportation,0
Male,24.0,1.8,69.5,yes,yes,1.9,2.7,Sometimes,no,1.9,no,1.3,0.4,Sometimes,Public_Transportation,0
Female,16.0,1.65,47.5,yes,yes,2.9,2.4,Sometimes,no,1.4,no,2.4,0.2,Sometimes,Public_Transportation,0
Male,20.0,1.77,102.0,no,yes,1.2,1.2,Frequently,no,1.3,no,2.7,0.2,no,Public_Transportation,0
